Event timestamp,Event ID,Event type,Calling object,Calling object identity hashcode,Method return type,Method name,Method call depth,Method parameters number,Parameters types,Parameters values
1540853489672,1504370972,return,C,0,NA,NA,NA,NA,NA,NA
1540853489672,541365407,call,C,1841509149,class java.lang.StringBuilder,java.lang.StringBuilder.append,5,1,java.lang.String, : available Semaphore permits now: 
1540853489672,541365407,return,C : available Semaphore permits now: ,1841509149,NA,NA,NA,NA,NA,NA
1540853489672,1160868788,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,5,0,NA,NA
1540853489672,1160868788,return,java.util.concurrent.Semaphore@3feba861[Permits = 2],0,NA,NA,NA,NA,NA,NA
1540853489673,1268635663,call,java.util.concurrent.Semaphore@3feba861[Permits = 2],1072408673,int,java.util.concurrent.Semaphore.availablePermits,5,0,NA,NA
1540853489673,1268635663,return,2,1072408673,NA,NA,NA,NA,NA,NA
1540853489673,1341742479,call,C : available Semaphore permits now: ,1841509149,class java.lang.StringBuilder,java.lang.StringBuilder.append,5,1,java.lang.Integer,2
1540853489673,1341742479,return,C : available Semaphore permits now: 2,1841509149,NA,NA,NA,NA,NA,NA
1540853489673,1003930806,call,C : available Semaphore permits now: 2,1841509149,class java.lang.String,java.lang.StringBuilder.toString,5,0,NA,NA
1540853489673,1003930806,return,C : available Semaphore permits now: 2,1841509149,NA,NA,NA,NA,NA,NA
1540853489673,1974774955,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,5,1,java.lang.String,C : available Semaphore permits now: 2
1540853489673,1974774955,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853489673,1347182514,call,NA,NA,void,SemaphoreTest.semaphore,5,0,NA,NA
1540853489673,1347182514,return,java.util.concurrent.Semaphore@3feba861[Permits = 2],0,NA,NA,NA,NA,NA,NA
1540853489673,1432122641,call,java.util.concurrent.Semaphore@3feba861[Permits = 2],1072408673,void,java.util.concurrent.Semaphore.acquire,5,0,NA,NA
1540853489673,1432122641,return,NA,1072408673,NA,NA,NA,NA,NA,NA
1540853489673,1487071352,call,NA,NA,void,java.lang.System.out,5,0,NA,NA
1540853489673,1487071352,return,java.io.PrintStream@4e50df2e,854731685,NA,NA,NA,NA,NA,NA
1540853489673,497964871,call,Thread[Thread-3(comma)5(comma)main],854731685,void,SemaphoreTest$MyATMThread.run,6,0,NA,NA
1540853489673,144954931,call,Thread[Thread-2(comma)5(comma)main],205797316,void,SemaphoreTest$MyATMThread.name,8,0,NA,NA
1540853489673,1462131345,call,Thread[Thread-5(comma)5(comma)main],205797316,void,SemaphoreTest$MyATMThread.run,8,0,NA,NA
1540853489673,325692034,call,NA,NA,void,java.lang.System.out,8,0,NA,NA
1540853489673,1507966469,call,NA,NA,void,java.lang.System.out,9,0,NA,NA
1540853489673,325692034,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853489673,1507966469,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853489673,1574842849,call,Thread[Thread-5(comma)5(comma)main],205797316,void,SemaphoreTest$MyATMThread.name,9,0,NA,NA,0,NA,NA
1540853489673,391527479,call,Thread[Thread-3(comma)5(comma)main],205797316,void,SemaphoreTest$MyATMThread.name,9,0,NA,NA,0,NA,NA
1540853489673,391527479,return,D,205797316,NA,NA,NA,NA,NA,NA
1540853489673,1574842849,return,F,205797316,NA,NA,NA,NA,NA,NA
1540853489673,144954931,return,C,205797316,NA,NA,NA,NA,NA,NA
1540853489674,417117246,call,NA,NA,class java.lang.String,java.lang.String.valueOf,9,1,java.lang.String,C
1540853489674,983607642,call,NA,NA,class java.lang.String,java.lang.String.valueOf,9,1,java.lang.String,C
1540853489674,417117246,return,F,0,NA,NA,NA,NA,NA,NA
1540853489674,983607642,return,C,0,NA,NA,NA,NA,NA,NA
1540853489674,2110494566,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,9,1,java.lang.String,F
1540853489674,207796194,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,9,1,java.lang.String,C
1540853489674,2110494566,return,F,0,NA,NA,NA,NA,NA,NA
1540853489674,207796194,return,C,91452069,NA,NA,NA,NA,NA,NA
1540853489674,697175884,call,F,91452069,class java.lang.StringBuilder,java.lang.StringBuilder.append,9,1,java.lang.String, : acquiring lock...
1540853489674,697175884,return,F : acquiring lock...,1430797098,NA,NA,NA,NA,NA,NA
1540853489674,1129082686,call,C,1430797098,class java.lang.StringBuilder,java.lang.StringBuilder.append,10,1,java.lang.String, : got the permit!
1540853489674,2029210481,call,F : acquiring lock...,91452069,class java.lang.String,java.lang.StringBuilder.toString,10,0,NA,NA
1540853489674,1129082686,return,C : got the permit!,91452069,NA,NA,NA,NA,NA,NA
1540853489674,1983600766,call,Thread[Thread-4(comma)5(comma)main],91452069,class java.lang.String,SemaphoreTest$MyATMThread.run,10,0,NA,NA,0,NA,NA
1540853489674,2029210481,return,F : acquiring lock...,91452069,NA,NA,NA,NA,NA,NA
1540853489674,1780327072,call,C : got the permit!,0,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853489674,2029828297,call,NA,NA,class java.lang.String,java.lang.System.out,11,0,NA,NA
1540853489674,1780327072,return,C : got the permit!,0,NA,NA,NA,NA,NA,NA
1540853489674,2029828297,return,java.io.PrintStream@4e50df2e,1313922862,NA,NA,NA,NA,NA,NA
1540853489674,1495434158,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,F : acquiring lock...
1540853489674,2093167374,call,Thread[Thread-4(comma)5(comma)main],1109538322,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853489674,2093167374,return,E,1109538322,NA,NA,NA,NA,NA,NA
1540853489674,968995570,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,E
1540853489674,1495434158,return,NA,0,NA,NA,NA,NA,NA,NA
1540853489674,968995570,return,E,0,NA,NA,NA,NA,NA,NA
1540853489674,988073,call,NA,NA,class java.lang.String,java.lang.System.out,11,1,java.lang.String,E
1540853489674,353756444,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,E
1540853489674,353756444,return,E,0,NA,NA,NA,NA,NA,NA
1540853489674,988073,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853489674,145894791,call,E,1837901020,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : acquiring lock...
1540853489674,145894791,return,E : acquiring lock...,205797316,NA,NA,NA,NA,NA,NA
1540853489674,1508789693,call,E : acquiring lock...,1837901020,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853489675,1508789693,return,E : acquiring lock...,1837901020,NA,NA,NA,NA,NA,NA
1540853489675,1667853977,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,E : acquiring lock...
1540853489675,1667853977,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853489675,2058266982,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853489675,2058266982,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853489675,1988675627,call,Thread[Thread-4(comma)5(comma)main],1109538322,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853489675,1988675627,return,E,1109538322,NA,NA,NA,NA,NA,NA
1540853489675,1570828514,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,E
1540853489674,511164247,call,Thread[Thread-5(comma)5(comma)main],0,class java.lang.String,SemaphoreTest$MyATMThread.name,11,1,java.lang.String,E,0,NA,NA
1540853489675,1570828514,return,E,0,NA,NA,NA,NA,NA,NA
1540853489675,511164247,return,F,0,NA,NA,NA,NA,NA,NA
1540853489675,2092816171,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,F
1540853489675,2092816171,return,F,0,NA,NA,NA,NA,NA,NA
1540853489675,835654881,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,F
1540853489675,835654881,return,F,0,NA,NA,NA,NA,NA,NA
1540853489675,1972715625,call,NA,NA,class java.lang.StringBuilder,java.lang.StringBuilder.<init>,11,1,java.lang.String,E,1,java.lang.String,
1540853489675,1235606314,call,F,1787512910,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,E,1,java.lang.String, : available Semaphore permits now: 
1540853489675,1972715625,return,E,1787512910,NA,NA,NA,NA,NA,NA
1540853489675,1235606314,return,F : available Semaphore permits now: ,1787512910,NA,NA,NA,NA,NA,NA
1540853489675,2055156260,call,E,1241933008,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : available Semaphore permits now: 
1540853489676,2015219387,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853489676,2055156260,return,E : available Semaphore permits now: ,0,NA,NA,NA,NA,NA,NA
1540853489676,276544146,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853489676,276544146,return,java.util.concurrent.Semaphore@3feba861[Permits = 1],0,NA,NA,NA,NA,NA,NA
1540853489676,1328690940,call,java.util.concurrent.Semaphore@3feba861[Permits = 1],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853489676,1328690940,return,1,1072408673,NA,NA,NA,NA,NA,NA
1540853489676,1281344300,call,E : available Semaphore permits now: ,1241933008,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,1
1540853489676,1281344300,return,E : available Semaphore permits now: 1,1241933008,NA,NA,NA,NA,NA,NA
1540853489676,897982099,call,E : available Semaphore permits now: 1,1241933008,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853489676,2015219387,return,java.util.concurrent.Semaphore@3feba861[Permits = 1],1241933008,NA,NA,NA,NA,NA,NA
1540853489676,897982099,return,E : available Semaphore permits now: 1,1241933008,NA,NA,NA,NA,NA,NA
1540853489676,826058053,call,java.util.concurrent.Semaphore@3feba861[Permits = 1],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853489676,2019859867,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,E : available Semaphore permits now: 1
1540853489676,826058053,return,1,1313922862,NA,NA,NA,NA,NA,NA
1540853489676,2019859867,return,NA,1787512910,NA,NA,NA,NA,NA,NA
1540853489676,1453802691,call,F : available Semaphore permits now: ,1787512910,class java.lang.StringBuilder,java.lang.StringBuilder.append,10,1,java.lang.Integer,1
1540853489676,641712573,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853489676,1453802691,return,F : available Semaphore permits now: 1,0,NA,NA,NA,NA,NA,NA
1540853489676,641712573,return,java.util.concurrent.Semaphore@3feba861[Permits = 1],1787512910,NA,NA,NA,NA,NA,NA
1540853489676,1717485409,call,F : available Semaphore permits now: 1,1787512910,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853489676,1717485409,return,F : available Semaphore permits now: 1,1072408673,NA,NA,NA,NA,NA,NA
1540853489676,340472053,call,java.util.concurrent.Semaphore@3feba861[Permits = 1],1072408673,void,java.util.concurrent.Semaphore.acquire,11,0,NA,NA
1540853489676,1881197831,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,F : available Semaphore permits now: 1
1540853489676,340472053,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853489676,289199721,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853489677,289199721,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853489677,1307052432,call,Thread[Thread-4(comma)5(comma)main],1109538322,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853489676,1881197831,return,NA,0,NA,NA,NA,NA,NA,NA
1540853489677,1307052432,return,E,1109538322,NA,NA,NA,NA,NA,NA
1540853489677,610425035,call,NA,NA,void,SemaphoreTest.semaphore,11,0,NA,NA
1540853489677,360844217,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,E
1540853489677,610425035,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853489677,360844217,return,E,0,NA,NA,NA,NA,NA,NA
1540853489677,1217364440,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,void,java.util.concurrent.Semaphore.acquire,11,1,java.lang.String,E
1540853489677,1485000036,call,NA,NA,void,java.lang.StringBuilder.<init>,11,1,java.lang.String,E
1540853489677,1485000036,return,E,0,NA,NA,NA,NA,NA,NA
1540853489677,796612483,call,E,575831925,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : got the permit!
1540853489677,796612483,return,E : got the permit!,575831925,NA,NA,NA,NA,NA,NA
1540853489677,654866245,call,E : got the permit!,575831925,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853489677,654866245,return,E : got the permit!,575831925,NA,NA,NA,NA,NA,NA
1540853489677,1705178797,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,E : got the permit!
1540853489677,1705178797,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853489677,277902037,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853489677,277902037,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853489677,554180197,call,Thread[Thread-4(comma)5(comma)main],1109538322,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853489678,554180197,return,E,1109538322,NA,NA,NA,NA,NA,NA
1540853489678,1172236126,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,E
1540853489678,1172236126,return,E,0,NA,NA,NA,NA,NA,NA
1540853489678,935032534,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,E
1540853489678,935032534,return,E,0,NA,NA,NA,NA,NA,NA
1540853489678,615431214,call,E,1169450472,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1540853489678,615431214,return,E : is performing operation ,1169450472,NA,NA,NA,NA,NA,NA
1540853489678,2002951703,call,E : is performing operation ,1169450472,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,1
1540853489678,2002951703,return,E : is performing operation 1,1169450472,NA,NA,NA,NA,NA,NA
1540853489678,453204971,call,E : is performing operation 1,1169450472,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1540853489678,453204971,return,E : is performing operation 1(comma) available Semaphore permits : ,1169450472,NA,NA,NA,NA,NA,NA
1540853489678,1251859305,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853489678,1251859305,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853489678,752909559,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853489678,752909559,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853489678,1326566746,call,E : is performing operation 1(comma) available Semaphore permits : ,1169450472,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853489678,1326566746,return,E : is performing operation 1(comma) available Semaphore permits : 0,1169450472,NA,NA,NA,NA,NA,NA
1540853489678,1321999184,call,E : is performing operation 1(comma) available Semaphore permits : 0,1169450472,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853489678,1321999184,return,E : is performing operation 1(comma) available Semaphore permits : 0,1169450472,NA,NA,NA,NA,NA,NA
1540853489679,1789839219,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,E : is performing operation 1(comma) available Semaphore permits : 0
1540853489679,1789839219,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853489679,1166412053,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1540853489679,1381277881,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,D
1540853489679,1381277881,return,D,0,NA,NA,NA,NA,NA,NA
1540853489674,1935263142,call,java.io.PrintStream@4e50df2e,1313922862,class java.lang.String,java.io.PrintStream.println,10,1,java.lang.String,D,1,java.lang.String,C : got the permit!
1540853489679,1026539995,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,D
1540853489679,1026539995,return,D,0,NA,NA,NA,NA,NA,NA
1540853489679,1674334534,call,D,1163751052,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : acquiring lock...
1540853489679,1674334534,return,D : acquiring lock...,1163751052,NA,NA,NA,NA,NA,NA
1540853489679,1935263142,return,NA,1163751052,NA,NA,NA,NA,NA,NA
1540853489679,846946294,call,D : acquiring lock...,1163751052,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853489679,1397514604,call,NA,NA,class java.lang.String,java.lang.System.out,11,0,NA,NA
1540853489679,846946294,return,D : acquiring lock...,0,NA,NA,NA,NA,NA,NA
1540853489679,1397514604,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853489679,1905877371,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,D : acquiring lock...
1540853489679,1905877371,return,NA,617581605,NA,NA,NA,NA,NA,NA
1540853489679,1204392260,call,Thread[Thread-2(comma)5(comma)main],617581605,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853489679,1204392260,return,C,0,NA,NA,NA,NA,NA,NA
1540853489679,1893619823,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853489679,1893619823,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853489679,1086731199,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,C
1540853489679,1086731199,return,C,854731685,NA,NA,NA,NA,NA,NA
1540853489679,2098182900,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,C
1540853489679,1582916086,call,Thread[Thread-3(comma)5(comma)main],0,class java.lang.String,SemaphoreTest$MyATMThread.name,11,1,java.lang.String,C,0,NA,NA
1540853489679,2098182900,return,C,0,NA,NA,NA,NA,NA,NA
1540853489679,1582916086,return,D,0,NA,NA,NA,NA,NA,NA
1540853489679,1299768120,call,C,1177552994,class java.lang.String,java.lang.StringBuilder.append,11,1,java.lang.String,D
1540853489679,909443364,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,D
1540853489679,1299768120,return,C : is performing operation ,0,NA,NA,NA,NA,NA,NA
1540853489679,909443364,return,D,0,NA,NA,NA,NA,NA,NA
1540853489680,924483792,call,C : is performing operation ,1177552994,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,1
1540853489680,211631136,call,NA,NA,class java.lang.StringBuilder,java.lang.StringBuilder.<init>,11,1,java.lang.String,1
1540853489680,924483792,return,C : is performing operation 1,0,NA,NA,NA,NA,NA,NA
1540853489680,211631136,return,D,0,NA,NA,NA,NA,NA,NA
1540853489680,243405052,call,D,457278987,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,,1,java.lang.String, : available Semaphore permits now: 
1540853489680,243405052,return,D : available Semaphore permits now: ,457278987,NA,NA,NA,NA,NA,NA
1540853489680,927093981,call,C : is performing operation 1,1177552994,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1540853489680,90413158,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853489680,90413158,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853489680,927093981,return,C : is performing operation 1(comma) available Semaphore permits : ,0,NA,NA,NA,NA,NA,NA
1540853489680,1618663638,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853489680,1026101294,call,NA,NA,int,SemaphoreTest.semaphore,11,0,NA,NA
1540853489680,1618663638,return,0,0,NA,NA,NA,NA,NA,NA
1540853489680,1026101294,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853489680,2128683477,call,D : available Semaphore permits now: ,457278987,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853489680,2128683477,return,D : available Semaphore permits now: 0,1072408673,NA,NA,NA,NA,NA,NA
1540853489680,2065464561,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853489680,2065464561,return,0,457278987,NA,NA,NA,NA,NA,NA
1540853489680,1770492380,call,D : available Semaphore permits now: 0,457278987,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853489680,1770492380,return,D : available Semaphore permits now: 0,1177552994,NA,NA,NA,NA,NA,NA
1540853489680,1883145250,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.Integer,0
1540853489680,409169730,call,C : is performing operation 1(comma) available Semaphore permits : ,1313922862,void,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853489680,409169730,return,C : is performing operation 1(comma) available Semaphore permits : 0,1313922862,NA,NA,NA,NA,NA,NA
1540853489680,1883145250,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853489680,1177833115,call,NA,NA,class java.lang.String,SemaphoreTest.semaphore,11,0,NA,NA,0,NA,NA
1540853489680,1034040367,call,C : is performing operation 1(comma) available Semaphore permits : 0,0,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA,0,NA,NA
1540853489680,1177833115,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853489680,1034040367,return,C : is performing operation 1(comma) available Semaphore permits : 0,0,NA,NA,NA,NA,NA,NA
1540853489680,824975361,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,void,java.util.concurrent.Semaphore.acquire,11,0,NA,NA
1540853489680,1216347093,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,C : is performing operation 1(comma) available Semaphore permits : 0
1540853489680,1216347093,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853489680,1344077279,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1540853489669,1637645821,return,NA,0,NA,NA,NA,NA,NA,NA
1540853490669,1342054069,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853490669,1342054069,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853490669,942555871,call,Thread[Thread-0(comma)5(comma)main],1349393271,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853490669,942555871,return,A,1349393271,NA,NA,NA,NA,NA,NA
1540853490669,753214778,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,A
1540853490669,753214778,return,A,0,NA,NA,NA,NA,NA,NA
1540853490669,773113550,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,A
1540853490669,773113550,return,A,0,NA,NA,NA,NA,NA,NA
1540853490669,287337999,call,A,1540554318,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1540853490669,287337999,return,A : is performing operation ,1540554318,NA,NA,NA,NA,NA,NA
1540853490669,1578880251,call,A : is performing operation ,1540554318,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,2
1540853490669,1578880251,return,A : is performing operation 2,1540554318,NA,NA,NA,NA,NA,NA
1540853490669,1446073152,call,A : is performing operation 2,1540554318,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1540853490669,1446073152,return,A : is performing operation 2(comma) available Semaphore permits : ,1540554318,NA,NA,NA,NA,NA,NA
1540853490669,1156784031,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853490669,1156784031,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853490669,136292801,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853490669,136292801,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853490669,149143597,call,A : is performing operation 2(comma) available Semaphore permits : ,1540554318,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853490669,149143597,return,A : is performing operation 2(comma) available Semaphore permits : 0,1540554318,NA,NA,NA,NA,NA,NA
1540853490669,1418996002,call,A : is performing operation 2(comma) available Semaphore permits : 0,1540554318,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853490669,1418996002,return,A : is performing operation 2(comma) available Semaphore permits : 0,1540554318,NA,NA,NA,NA,NA,NA
1540853490670,147311560,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,A : is performing operation 2(comma) available Semaphore permits : 0
1540853490670,147311560,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853490670,2103655088,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1540853489671,166960715,return,NA,0,NA,NA,NA,NA,NA,NA
1540853490671,971557134,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853490671,971557134,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853490671,1773595672,call,Thread[Thread-1(comma)5(comma)main],1323165413,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853490671,1773595672,return,B,1323165413,NA,NA,NA,NA,NA,NA
1540853490671,996987106,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,B
1540853490671,996987106,return,B,0,NA,NA,NA,NA,NA,NA
1540853490671,788004866,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,B
1540853490671,788004866,return,B,0,NA,NA,NA,NA,NA,NA
1540853490671,1361517674,call,B,254798970,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1540853490671,1361517674,return,B : is performing operation ,254798970,NA,NA,NA,NA,NA,NA
1540853490671,1377425085,call,B : is performing operation ,254798970,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,2
1540853490671,1377425085,return,B : is performing operation 2,254798970,NA,NA,NA,NA,NA,NA
1540853490671,1007629548,call,B : is performing operation 2,254798970,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1540853490671,1007629548,return,B : is performing operation 2(comma) available Semaphore permits : ,254798970,NA,NA,NA,NA,NA,NA
1540853490671,1436724043,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853490671,1436724043,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853490671,622772665,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853490671,622772665,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853490671,959338393,call,B : is performing operation 2(comma) available Semaphore permits : ,254798970,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853490671,959338393,return,B : is performing operation 2(comma) available Semaphore permits : 0,254798970,NA,NA,NA,NA,NA,NA
